id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
533842,The Samosa Man,"Koregaon Park,Pune",5.0,20+ ratings,250.0,"North Indian,Snacks",2.15212E+13,https://www.swiggy.com/restaurants/the-samosa-man-koregaon-park-pune-533842,"The Samosa Man, 2-A NATHAN ROAD FLAT NO 201/202 CLOVER TRUMP MANGALDAS ROAD 411001",Menu/533842.json
569202,Petfull Paratha  2X Fillings,"Electronic City,Bangalore",5.0,20+ ratings,250.0,"North Indian,Desserts",1.12213E+13,https://www.swiggy.com/restaurants/petfull-paratha-2x-fillings-electronic-city-bangalore-569202,"Petfull Paratha  2X Fillings, NO .5393, JVM COMPLEX, GROUND FLOOR, DODDATHOGUR MAIN ROAD, NEAR PATEL WATER TANK, ELECTRONIC CITY PHASE1 BENGALURU, INDIA, Bangalore South, Bangalore Urban, Karnataka560100",Menu/569202.json
523905,Miss Gelato,"Kalyani Nagar,Pune",5.0,20+ ratings,200.0,Ice Cream,2.15221E+13,https://www.swiggy.com/restaurants/miss-gelato-kharadi-koregaon-park-pune-523905,"Miss Gelato, GROUND FLOOR SHOP NO 14 VRINDAVAN SOCIETY KOREGAON PARK, Hadapsar, Pune, Maharashtra - 411001",Menu/523905.json
569633,Zaika Darbaar Junction,Noida-1,5.0,20+ ratings,250.0,"North Indian,Chinese",2.27209E+13,https://www.swiggy.com/restaurants/zaika-darbaar-junction-sector-50-noida-1-569633,"Zaika Darbaar Junction, SHOP NO.B-1/18, SECTOR 50, CENTRAL MARKET, NOIDA, SECTOR-50 NOIDA, NOIDA CITY ZONE-4, Gautam Buddha Nagar , Uttar Pradesh - 201303",Menu/569633.json
568242,SWEET COUNTY,"Matunga Wadala,Mumbai",5.0,20+ ratings,500.0,"Bakery,Desserts",1.1521E+13,https://www.swiggy.com/restaurants/sweet-county-matunga-wadala-mumbai-568242,"SWEET COUNTY, Shop No.9, Plot No. 89, Parekh Building, Sion Cir, Air Force Quarters, Jay BharatMata Nagar, Sion East, Sion, Mumbai, Maharashtra 400022, India",Menu/568242.json
577418,Rollie Rollie,"Bandra West,Mumbai",5.0,20+ ratings,400.0,Street Food,2.1522E+13,https://www.swiggy.com/restaurants/rollie-rollie-bandra-west-mumbai-577418,"Rollie Rollie, G-2, Kanaiya Kutir, 14th Road, Off Linking Road, Khar West  400052",Menu/577418.json
558822,HRX by Eatfit,Bikaner,5.0,20+ ratings,270.0,"Healthy Food,Salads",1.0821E+13,https://www.swiggy.com/restaurants/hrx-by-eatfit-adjacent-ivy-apartments-gur-dlf-phase-4-gurgaon-558822,"HRX by Eatfit, PLOT NO. 3807, GROUND FLOOR, DLF PHASE 4,ADJACENT IVY APARTMENTS GURUGRAM, Gurgaon, Gurugram, Haryana-122001",Menu/558822.json
294133,Agrawal Sweets,"Bhawar Kuan,Indore",5.0,20+ ratings,300.0,"Sweets,Bakery",1.14149E+13,https://www.swiggy.com/restaurants/agrawal-sweets-bhawar-kuan-sapna-sangeeta-indore-294133,"Agrawal Sweets, G-4, Satya Tower, sapna Sangeeta Road, Indore",Menu/294133.json
570289,The Dessert Heaven - Pure Veg,"Bandra West,Mumbai",5.0,20+ ratings,200.0,"Bakery,Desserts",license,https://www.swiggy.com/restaurants/the-dessert-heaven-pure-veg-bandra-west-mumbai-570289,"The Dessert Heaven - Pure Veg, FIRST FLOOR COSMOS COMMERCIAL CENTER ROAD NO 3 NR RAILWAY STATION KHAR WEST MUMBAI, Greater Mumbai Ward-H/ W, Greater Mumbai, Maharashtra, 400052",Menu/570289.json
558838,HRX by Eatfit,"Viman Nagar,Pune",5.0,20+ ratings,270.0,"Healthy Food,Salads",1.1522E+13,https://www.swiggy.com/restaurants/hrx-by-eatfit-opp-chhatrapati-shivaji-maharaj-garden-wadgaon-sheri-pune-558838,"HRX by Eatfit, SHOP NO G-49/G-50 GROUND FLOOR S NO 7/1 TO 8/1/1/2-3/2TOWER NO 5/6 &7 F RESIDENCY OPP CHHATRAPATI SHIVAJI MAHARAJ GARDEN WADGAON SHERI , Pune Nagar Road & Sangamwadi, Pune",Menu/558838.json
558828,HRX by Eatfit,"Baner,Pune",5.0,20+ ratings,270.0,"Healthy Food,Salads",1.1522E+13,https://www.swiggy.com/restaurants/hrx-by-eatfit-modi-square-opp-car-24-balewadi-pune-558828,"HRX by Eatfit, Survey No 22/9/25+22/10A/19,22/11/2, 2nd floor  office no 201, modi square opp car 24, Balewadi , Pune 411045",Menu/558828.json
567694,Shawarma Indiah,"Indiranagar,Bangalore",5.0,20+ ratings,400.0,"Arabian,Fast Food",1.12223E+13,https://www.swiggy.com/restaurants/shawarma-indiah-indiranagar-bangalore-567694,"Shawarma Indiah, No. 845 B, First Floor, Double Road, Paramahansa Yogananda Rd, Stage 1, Indiranag",Menu/567694.json
533013,Grazie Italia,"Malviya Nagar,Delhi",5.0,20+ ratings,800.0,"Pizzas,Pastas",1.332E+13,https://www.swiggy.com/restaurants/grazie-italia-south-extension-malviya-nagar-delhi-533013,"Grazie Italia, 50-D, Savitri Nagar, Main Road, Near Malviya Nagar, New Delhi",Menu/533013.json
507233,Just Dig In,"Chattarpur,Delhi",5.0,20+ ratings,600.0,"Healthy Food,Snacks",2.3322E+13,https://www.swiggy.com/restaurants/just-dig-in-chattarpur-delhi-507233,"Just Dig In, 161/9, Kishan Garh, Vasant Kunj, New Delhi - 110070, BASANT NAGAR, VASANT VIHAR, New Delhi, Delhi - 110070",Menu/507233.json
558762,HRX by Eatfit,"Indiranagar,Bangalore",5.0,20+ ratings,270.0,"Healthy Food,Pizzas",1.12213E+13,https://www.swiggy.com/restaurants/hrx-by-eatfit-10th-main-hal-3rd-stage-bangalore-558762,"HRX by Eatfit, #No.1309, 10th Main, HAL 3rd Stage, Bangalore-560075",Menu/558762.json
530061,Mighty Nights,"Rajouri Garden,Delhi",5.0,20+ ratings,300.0,"Fast Food,Snacks",2.3322E+13,https://www.swiggy.com/restaurants/mighty-nights-rajouri-garden-delhi-530061,"Mighty Nights, BA - 284, near BSES Office, Tagore Garden, New Delhi, Delhi - 110027, India",Menu/530061.json
576162,Begums Khansama,"Chattarpur,Delhi",5.0,20+ ratings,400.0,"Mughlai,North Indian",1.3319E+13,https://www.swiggy.com/restaurants/begums-khansama-chattarpur-delhi-576162,"Begums Khansama, 160/9 pk bhatte wali gali, kishan garh, vasantkunj    110070",Menu/576162.json
556923,Vaishno Dhaba,Bikaner,5.0,20+ ratings,200.0,"Indian,Thalis",2.0822E+13,https://www.swiggy.com/restaurants/vaishno-dhaba-palam-vihar-gurgaon-556923,"Vaishno Dhaba, C/o Babita Devi House No. 258 Sarhoul Awadi Village ,Sarhol(70),Gurgaon,Gurugram,Haryana-122015",Menu/556923.json
473216,Full Meal Factory by Dg,"Manikonda,Hyderabad",5.0,20+ ratings,300.0,"Indian,Thalis",1.3621E+13,https://www.swiggy.com/restaurants/full-meal-factory-by-dg-manikonda-hyderabad-473216,"Full Meal Factory by Dg, PLOT NO.6 AND 7, SURVEY NO.238, PUPPALAGUDA VILLAGE, Rangareddi, Telangana-500089",Menu/473216.json
538640,Regalo Delights,"Ashok Vihar,Delhi",5.0,20+ ratings,300.0,Bakery,2.3322E+13,https://www.swiggy.com/restaurants/regalo-delights-ashok-vihar-wazirpur-industrial-area-delhi-538640,"Regalo Delights, PLOT NO C-6 2ND FLOOR BLK C WAZIRPUR INDUSTRIAL AREA LANDMARK NEAR DHARAMKATA, WAZIRPUR, SARASWATI VIHAR, North West , Delhi - 110052",Menu/538640.json
564691,SWEET COUNTY,"Powai,Mumbai",5.0,20+ ratings,500.0,Bakery,1.1522E+13,https://www.swiggy.com/restaurants/sweet-county-powai-mumbai-564691,"SWEET COUNTY, Shop No.9, Ground, Galleria Shopping Mall, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",Menu/564691.json
31145,Gelato Vinto,"Greater Kailash New,Delhi",5.0,50+ ratings,400.0,Ice Cream,1.3318E+13,https://www.swiggy.com/restaurants/gelato-vinto-epicuria-nehru-place-delhi-31145,"Gelato Vinto, Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi",Menu/31145.json
554643,Third Wave Coffee Roasters,"Connaught Place,Delhi",5.0,20+ ratings,400.0,"Beverages,Pizzas",license,https://www.swiggy.com/restaurants/third-wave-coffee-roasters-connaught-place-delhi-554643,"Third Wave Coffee Roasters, E Block, E11, Mezzanine Floor, Connaught Place, New Delhi, Delhi 110086",Menu/554643.json
503498,The best diet corner,Agra,5.0,20+ ratings,200.0,"Indian,Beverages",2.27216E+13,https://www.swiggy.com/restaurants/the-best-diet-corner-sikandra-agra-503498,"The best diet corner, 30/110A, Buri Ka Nagla, Khandari, Agra, Uttar Pradesh 282001, India",Menu/503498.json
540060,Fittin,Bikaner,5.0,20+ ratings,300.0,"Indian,North Indian",2.0822E+13,https://www.swiggy.com/restaurants/fittin-jalvayu-towers-gurgaon-540060,"Fittin, A-8-10, JP MARKET COMPLEX, VILLAGESAMASPUR , Shamshpur(92) , Gurgaon, Gurugram, Haryana-122018",Menu/540060.json
559737,Fresh crunch pizza,"Indiranagar,Bangalore",5.0,20+ ratings,400.0,"Pizzas,Burgers",2.12212E+13,https://www.swiggy.com/restaurants/fresh-crunch-pizza-indiranagar-bangalore-559737,"Fresh crunch pizza, 2307, Ground Floor, 15th Main, HAL 2nd Stage, Kodihalli, Bangalore, Shanthinagara, B.B.M.P East, Karnataka -",Menu/559737.json
578374,Roll Over Biryani,"Kharadi,Pune",5.0,20+ ratings,250.0,"Snacks,Beverages",2.15221E+13,https://www.swiggy.com/restaurants/roll-over-biryani-kharadi-pune-578374,"Roll Over Biryani , S NO-1/1, SHOP NO-13, GLOBAL BUSINESS HUB, Haveli- North of Mutha River, Pune, Maharashtra - 411014",Menu/578374.json
578461,Biryani Birinj,Bikaner,5.0,20+ ratings,400.0,"Biryani,Indian",license,https://www.swiggy.com/restaurants/biryani-birinj-dlf-phase-4-gurgaon-578461,"Biryani Birinj, B 211, Upper Ground Floor, Super Mart commercial Complex 1, DLf Phase 4, Gurugram 122009",Menu/578461.json
409527,ITC Fabelle Chocolates,"Sanjay Nagar, New BEL Road,Bangalore",5.0,20+ ratings,600.0,"Bakery,Desserts",1.12213E+13,https://www.swiggy.com/restaurants/itc-fabelle-chocolates-m-s-r-nagar-bel-road-bangalore-409527,"ITC Fabelle Chocolates, Counter 2,Kitchens@Bel,ramakrishna Gardens,MSR Nagar,R.M.V.2nd stage,Bengaluru,Karnataka-560054",Menu/409527.json
560855,Momo Street,"Abids & Koti,Hyderabad",5.0,20+ ratings,300.0,"Asian,Chinese",1.3622E+13,https://www.swiggy.com/restaurants/momo-street-himayath-nagar-abids-hyderabad-560855,"Momo Street, 4-1-938/22/A/3 , Komola Krishna, Goshamahal Circle No. 14, Abids, Hyderabad, Telangana-500001",Menu/560855.json
539034,Brulee Bake Boutique,"Kirti Nagar,Delhi",5.0,20+ ratings,450.0,"Bakery,Snacks",2.332E+13,https://www.swiggy.com/restaurants/brulee-bake-boutique-kirti-nagar-delhi-539034,"Brulee Bake Boutique, I-253, Block I, Karampura West, Karam Pura, New Delhi, Delhi 110015, India",Menu/539034.json
520036,Street Food Karvaan,"Malviya Nagar,Delhi",5.0,20+ ratings,300.0,"Street Food,Fast Food",2.3322E+13,https://www.swiggy.com/restaurants/street-food-karvaan-khirki-extension-delhi-520036,"Street Food Karvaan, 179D, Khirki Extension, Khidki Village, Malviya Nagar, New Delhi, Delhi 110017",Menu/520036.json
528536,Dhaba 85,"Rohini,Delhi",5.0,20+ ratings,300.0,"North Indian,Indian",2.3322E+13,https://www.swiggy.com/restaurants/dhaba-85-rohini-delhi-528536,"Dhaba 85, C1 /82-83 rohini sector 11 opposite CNG pump",Menu/528536.json
560838,Pablo Premium Kitchen,Agra,5.0,20+ ratings,300.0,"Indian,Chinese",1.2718E+13,https://www.swiggy.com/restaurants/pablo-premium-kitchen-civil-lines-agra-560838,"Pablo Premium Kitchen, 9th FLOOR, 109, CORPORATE PARK SANJAY  PLACE AGRA,",Menu/560838.json
512367,Think Biryani,"Greater Kailash 2,Delhi",5.0,20+ ratings,500.0,"Biryani,North Indian",1.3321E+13,https://www.swiggy.com/restaurants/think-biryani-greater-kailash-2-delhi-512367,"Think Biryani, Shop No 10, DLF Centre, GK 2, New Delhi 110048",Menu/512367.json
526984,SHRI KRISHNA FOOD ZONE,Katni,5.0,100+ ratings,200.0,"North Indian,Beverages",2.14222E+13,https://www.swiggy.com/restaurants/shri-krishna-food-zone-katni-city-katni-526984,"SHRI KRISHNA FOOD ZONE, VIVEKANAND CHOAK LAKHERA KATNI MP , KATNI - 483501",Menu/526984.json
392694,Big Plate - For Your Every Mood,"Dwarka,Delhi",5.0,20+ ratings,500.0,"North Indian,Mughlai",2.3319E+13,https://www.swiggy.com/restaurants/big-plate-for-your-every-mood-dwarka-delhi-392694,"Big Plate - For Your Every Mood, UNIT 308, PANKAJ PLAZA, PLOT-10, SECTOR-6, DWARKA, NEW DELHI, DWARKA, South West (Delhi), - 110075",Menu/392694.json
538412,Meerut Ki Chaat,"Indirapuram,Delhi",5.0,20+ ratings,200.0,"Fast Food,Indian",2.27227E+13,https://www.swiggy.com/restaurants/meerut-ki-chaat-indirapuram-noida-1-538412,"Meerut Ki Chaat, LOTUS POND GATE NUM-2,  VAIBHAVKHAND INDIRAPURAM  GHAZIABAD, Makanpur, Indirapuram,  Ghaziabad Nagar Nigam Zone-6,  Ghaziabad, Uttar Pradesh - 201001",Menu/538412.json
553375,Go Ganjing,"Scruz Bandra East,Mumbai",5.0,20+ ratings,800.0,"Indian,North Indian",2.1522E+13,https://www.swiggy.com/restaurants/go-ganjing-scruz-bandra-east-mumbai-553375,"Go Ganjing, Unit No.G4 - A Trade centre BKC Bandra kurla Complex, Bandra East, Bharat Nagar (East), greater mumbai - 400051",Menu/553375.json
463541,Brakefree Cafe,"Bandra West,Mumbai",5.0,20+ ratings,320.0,"Beverages,American",2.1521E+13,https://www.swiggy.com/restaurants/brakefree-cafe-bandra-west-mumbai-463541,"Brakefree Cafe, St Paul Media Complex, Rd Number 24, TPS III, Bandra West, Mumbai, Maharashtra 400050, India",Menu/463541.json
363972,The Firangi Eats,Hisar,5.0,20+ ratings,100.0,"Pizzas,Pastas",2.0821E+13,https://www.swiggy.com/restaurants/the-firangi-eats-hari-nagar-aggarwal-colony-hisar-363972,"The Firangi Eats, H no 1 B, New Aggarwal colony, Hisar 125001",Menu/363972.json
558780,HRX by Eatfit,"Yelahanka,Bangalore",5.0,20+ ratings,270.0,"Healthy Food,Pizzas",1.12213E+13,https://www.swiggy.com/restaurants/hrx-by-eatfit-3rd-b-corss-sector-b-yelahanka-new-town-bangalore-558780,"HRX by Eatfit, FIRST FLOOR, #2023, 3rd B CORSS, SECTOR B, YELAHANKA NEW TOWN, , Yelahanka , B.B.M.P North, Karnataka-560064",Menu/558780.json
372166,naushera,Sirsa,5.0,20+ ratings,500.0,"North Indian,Snacks",2.0821E+13,https://www.swiggy.com/restaurants/naushera-jalvayu-towers-sec-53-golf-course-road-gurgaon-372166,"naushera, PLOT NO-391, SARASWATI KUNJ, SECTOR-53, GURUGRAM",Menu/372166.json
569185,Mamaji PavBhaji,"Electronic City,Bangalore",5.0,20+ ratings,250.0,"Street Food,Snacks",1.12213E+13,https://www.swiggy.com/restaurants/mamaji-pavbhaji-electronic-city-bangalore-569185,"Mamaji PavBhaji, NO .5393, JVM COMPLEX, GROUND FLOOR, DODDATHOGUR MAIN ROAD, NEAR PATEL WATER TANK, ELECTRONIC CITY PHASE1  BENGALURU, INDIA, Bangalore South, Bangalore Urban, Karnataka560100",Menu/569185.json
530657,Beeji Ki Rasoi,"Powai,Mumbai",5.0,20+ ratings,400.0,"North Indian,Indian",1.1521E+13,https://www.swiggy.com/restaurants/beeji-ki-rasoi-powai-mumbai-530657,"Beeji Ki Rasoi, B/16, GROUND FLOOR, KAILASH IND. COMPLEX, Jogeshwari - Vikhroli Link Rd, Powai, Mumbai, Maharashtra 400072",Menu/530657.json
577071,JUST CREAMERY - Artisanal Healthy Ice Cream,"Electronic City,Bangalore",5.0,20+ ratings,200.0,"Ice Cream,Desserts",2.1222E+13,https://www.swiggy.com/restaurants/just-creamery-artisanal-healthy-ice-cream-electronic-city-bangalore-577071,"JUST CREAMERY - Artisanal Healthy Ice Cream, WORLD OF SCOOPS, NO.234, 2ND CROSS NEELADRINAGAR, BEGUR ROAD, ELECTRONIC CITY PHASE -1 BANGALORE, KARNATAKA  560100",Menu/577071.json
558011,East Pan Asian,"Scruz Bandra East,Mumbai",5.0,20+ ratings,500.0,"Pan-Asian,Chinese",license,https://www.swiggy.com/restaurants/east-pan-asian-scruz-bandra-east-bkc-mumbai-558011,"East Pan Asian, Gala No. 28, Ground Floor, Swastik Industrial Estate, Kalina, Bandra East, Mumbai, Maharashtra 400098.",Menu/558011.json
573859,PIZZA DI ROMA,"Lajpat Nagar,Delhi",5.0,20+ ratings,500.0,"Pizzas,Italian",2.3322E+13,https://www.swiggy.com/restaurants/pizza-di-roma-lajpat-nagar-delhi-573859,"PIZZA DI ROMA, E-124 GROUND FLOOR AMAR COLONY , LAJPAT NAGAR 4 DELHI-110024",Menu/573859.json
570459,Huber And Holly,"Scruz Bandra East,Mumbai",5.0,20+ ratings,200.0,"Ice Cream,Desserts",license,https://www.swiggy.com/restaurants/huber-and-holly-scruz-bandra-east-bkc-mumbai-570459,"Huber And Holly, Gala No. 28, Ground Floor, Swastik Industrial Estate, Kalina, Bandra East, Mumbai, Maharashtra 400098.",Menu/570459.json
558027,House of Momo,"Scruz Bandra East,Mumbai",5.0,20+ ratings,350.0,"Chinese,Asian",license,https://www.swiggy.com/restaurants/house-of-momo-scruz-bandra-east-bkc-mumbai-558027,"House of Momo, Gala No. 28, Ground Floor, Swastik Industrial Estate, Kalina, Bandra East, Mumbai, Maharashtra 400098.",Menu/558027.json
534493,Hungry Buddha,"Scruz Bandra East,Mumbai",5.0,20+ ratings,800.0,"Chinese,Asian",1.1522E+13,https://www.swiggy.com/restaurants/hungry-buddha-scruz-bandra-east-mumbai-534493,"Hungry Buddha, 03, Gopichand House, Yogiraj Ashram, Hans Bhugra road, Forensic Lab, Santacruz east, Mumbai - 400098",Menu/534493.json
395491,Rainbow Pan,"Dwarka,Delhi",5.0,20+ ratings,150.0,"Paan,Beverages",2.3321E+13,https://www.swiggy.com/restaurants/rainbow-pan-dwarka-delhi-395491,"Rainbow Pan, SHOP No.G-2 PLOT No.6 ADITYA PLAZA,MLU SECTOR-10 DWARKA,NEW DELHI-110075",Menu/395491.json
513164,"Oki Poki - Sushi, Dimsums & More","Vasant Kunj,Delhi",5.0,20+ ratings,900.0,"Japanese,Sushi",1.3322E+13,https://www.swiggy.com/restaurants/oki-poki-sushi-dimsums-and-more-dlf-promenade-mall-delhi-513164,"Oki Poki - Sushi, Dimsums & More, 305 & 306, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",Menu/513164.json
558830,HRX by Eatfit,"Velachery,Chennai",5.0,20+ ratings,270.0,"Healthy Food,Salads",1.2422E+13,https://www.swiggy.com/restaurants/hrx-by-eatfit-pillaiyar-koil-street-velachery-chennai-558830,"HRX by Eatfit, First floor, No 18/42,Pillaiyar Koil Street, velachery Chennai 600042",Menu/558830.json
305147,EMOI- ARTISANAL ICE CREAMS & GELATO,"Jasola,Delhi",5.0,20+ ratings,200.0,"Ice Cream,Desserts",1.3316E+13,https://www.swiggy.com/restaurants/emoi-artisanal-ice-creams-and-gelato-jasola-delhi-305147,"EMOI- ARTISANAL ICE CREAMS & GELATO, X-59 GROUND FLOOR, OKHLA PH-2 NEAR VODAFONE STORE, KALKAJI, South East, Delhi-110020",Menu/305147.json
342333,MY KEBAB BITE,North-goa,5.0,20+ ratings,600.0,"Tandoor,Biryani",license,https://www.swiggy.com/restaurants/my-kebab-bite-baga-calangute-central-goa-342333,"MY KEBAB BITE, Baga Beach,Bardez.North Goa 403516, Arpora, Bardez, North Goa , Goa, 403516",Menu/342333.json
536905,Chenab Kitchen,"Piplod,Surat",5.0,20+ ratings,400.0,"Punjabi,North Indian",2.0722E+13,https://www.swiggy.com/restaurants/chenab-kitchen-piplod-surat-536905,"Chenab Kitchen, near khatu shyam mandir, VIP Road, opp. essar patrol pump, Bharthana, Surat, Gujarat 395007, India",Menu/536905.json
574646,"Frozen Bottle - Milkshakes, Desserts And Ice Cream","Urapakkam,Chennai",5.0,20+ ratings,250.0,"Beverages,Desserts",2.24221E+13,https://www.swiggy.com/restaurants/frozen-bottle-milkshakes-desserts-and-ice-cream-perungalathur-chennai-574646,"Frozen Bottle - Milkshakes, Desserts And Ice Cream, Dayalan Complex,Shop no:5, Gandhi Road, Alapakkam Village, Srinivasa nagar Post,Perungalathur,Tamil Nadu,600063",Menu/574646.json
560860,Gobblers Rolls & Bowls,"Abids & Koti,Hyderabad",5.0,20+ ratings,300.0,"North Indian,Chinese",1.3622E+13,https://www.swiggy.com/restaurants/gobblers-rolls-and-bowls-himayath-nagar-abids-hyderabad-560860,"Gobblers Rolls & Bowls, (4-1-938/22/A/3 , KOMOLA KRISHNA , ABIDS,HYDERABAD, Goshamahal Circle No. 14,Hyderabad, Telangana-500001)",Menu/560860.json
507229,Just Dig In,"Dwarka,Delhi",5.0,20+ ratings,450.0,"Healthy Food,Snacks",2.3322E+13,https://www.swiggy.com/restaurants/just-dig-in-dwarka-delhi-507229,"Just Dig In, B 175 G/ KH NO.30/12 HARIJAN BASTI PALAM EXTN SEC-7,DWARKA, PALAM, DWARKA, South West , Delhi - 110077",Menu/507229.json
558815,HRX by Eatfit,"Miyapur,Hyderabad",5.0,20+ ratings,270.0,"Healthy Food,Salads",1.3621E+13,https://www.swiggy.com/restaurants/hrx-by-eatfit-sai-bharat-arcade-serilingampally-hyderabad-558815,"HRX by Eatfit, H no. 6-1/RC/A&B/S-2&3, 6-1/RC/ A&B/S-1,4,15&20,GROUND FLOOR,SHOP NO.1,SAI BHARAT ARCADE,NALLAGANDLA HUDA TRADE CENTER, SERILINGAMPALLY, HYDERAB AD, Serlingampally Circle No 20",Menu/558815.json
558020,Wraps and Rolls,"Scruz Bandra East,Mumbai",5.0,20+ ratings,250.0,"Fast Food,Healthy Food",license,https://www.swiggy.com/restaurants/wraps-and-rolls-scruz-bandra-east-bkc-mumbai-558020,"Wraps and Rolls, Gala No. 28, Ground Floor, Swastik Industrial Estate, Kalina, Bandra East, Mumbai, Maharashtra 400098.",Menu/558020.json
561875,JUST CREAMERY - Artisanal Healthy Ice Cream,"Indiranagar,Bangalore",5.0,20+ ratings,200.0,"Ice Cream,Desserts",2.12222E+13,https://www.swiggy.com/restaurants/just-creamery-artisanal-healthy-ice-cream-indiranagar-bangalore-561875,"JUST CREAMERY - Artisanal Healthy Ice Cream, WORLD OF SCOOPS, NO.11, SNS ARCADE COMPLEX, OLD AIRPORT ROAD, BELOW KANTI SWEETS INDIRA NAGAR , Sarvagna Nagar , B.B.M.P East, Karnataka 560017",Menu/561875.json
342903,House of Tandoori,Sirsa,5.0,20+ ratings,300.0,"North Indian,Mughlai",2.082E+13,https://www.swiggy.com/restaurants/house-of-tandoori-dlf-phase-4-sector-28-gurgaon-342903,"House of Tandoori, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009",Menu/342903.json
563357,Maa Ki Rasoi,"Athwa,Surat",5.0,20+ ratings,300.0,"North Indian,Indian",2.0721E+13,https://www.swiggy.com/restaurants/maa-ki-rasoi-athwa-surat-563357,"Maa Ki Rasoi, SY NO-74, FP-51, 1ST FLOOR, FLAT NO-101,  AKRUTI APARTMENT, BEHIND AOROVIL  SOCIETY, BHATAR ROAD, SURAT, Athwa ,  Surat Municipal Corporation, Surat  Municipal Corporation, Gujarat - 395007",Menu/563357.json
564056,OLIVE PIZZERIA,"BTM,Bangalore",5.0,20+ ratings,200.0,"Beverages,Ice Cream",2.12222E+13,https://www.swiggy.com/restaurants/olive-pizzeria-koramangala-bangalore-564056,"OLIVE PIZZERIA, ELITE BUILDING GROUND FLOOR BESIDE BRIK OVEN JNC ROAD KORAMANGALA 5TH BLOCK BTM LAYOUT BANGALORE 560095",Menu/564056.json
513166,"Oki Poki - Sushi, Dimsums & More",Bikaner,5.0,20+ ratings,900.0,"Japanese,Sushi",1.0821E+13,https://www.swiggy.com/restaurants/oki-poki-sushi-dimsums-and-more-dlf-cyber-hub-gurgaon-513166,"Oki Poki - Sushi, Dimsums & More, DLF Cyber Hub, Shop number 102, 1st floor,Basement Street Number 1, DLF Cyber City Rd, Sector 24, Gurugram, Haryana 122002",Menu/513166.json
510238,Asia Kitchen by Mainland China,"Greater Kailash 2,Delhi",5.0,20+ ratings,1000.0,"Asian,Chinese",1.3318E+13,https://www.swiggy.com/restaurants/asia-kitchen-by-mainland-china-local-shopping-centre-greater-kailash-2-delhi-510238,"Asia Kitchen by Mainland China, Plot 4, Local Shopping Centre, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Menu/510238.json
576337,Teo,"Punjabi Bagh,Delhi",5.0,20+ ratings,400.0,"North Indian,Oriental",1.3319E+13,https://www.swiggy.com/restaurants/teo-punjabi-bagh-delhi-576337,"Teo, 37 NORTH WEST AVENUE, FIRST FLOOR,SECOND FLOOR,THIRD FLOOR, CLUB ROAD, PUNJABI BAGH, DELHI West Delhi DL 110026",Menu/576337.json
573370,Instawich,"Mahalaxmi Malabar Hill,Mumbai",5.0,20+ ratings,300.0,"Snacks,Beverages",1.1522E+13,https://www.swiggy.com/restaurants/instawich-opp-swati-snacks-tardeo-near-bhatia-hospital-mumbai-573370,"Instawich, A-11 Juno's pizza, Mahavir apt near bhatia hospital opp swati snacks tardeo 400007",Menu/573370.json
570113,Shawarma Indiah,"Rajarajeshwari Nagar,Bangalore",5.0,20+ ratings,250.0,"Arabian,Snacks",2.12222E+13,https://www.swiggy.com/restaurants/shawarma-indiah-rajarajeshwari-nagar-bangalore-570113,"Shawarma Indiah, No. 55, Kenchenahalli Road, MJ Complex, Old Manipal Hospital Road, Srinivasapura Cross, Rajarajeshwari nagar, R R Nagara , B.B.M.P West, Karnataka - 560098",Menu/570113.json
569697,ESCOBAR PANINI s,"BTM,Bangalore",5.0,20+ ratings,350.0,"Fast Food,Beverages",2.12222E+13,https://www.swiggy.com/restaurants/escobar-panini-s-btm-bangalore-569697,"ESCOBAR PANINI s, 17 NEW  1  16TH MAIN  19TH CROSS  BTM LAYOUT  2ND STAGE  BANGALORE  BTM Layout  B B M P South Karnataka 560076",Menu/569697.json
558841,HRX by Eatfit,"Bandra West,Mumbai",5.0,20+ ratings,270.0,"Healthy Food,Salads",license,https://www.swiggy.com/restaurants/hrx-by-eatfit-near-railway-station-khar-west-mumbai-558841,"HRX by Eatfit, Cosmos Commercial Centre, Rd Number 3, Near Railway Station, Khar West, Mumbai, Maharashtra 400052",Menu/558841.json
530240,GOWHEY- HEALTHY DESSERT COMPANY,"Koramangala,Bangalore",5.0,20+ ratings,200.0,"Desserts,Beverages",2.12222E+13,https://www.swiggy.com/restaurants/gowhey-healthy-dessert-company-koramangala-bangalore-530240,"GOWHEY- HEALTHY DESSERT COMPANY, No 1, 1st floor, Sarjapura Main road, Kormangala 1st block, Above DCB Bank , BTM Layout , B.B.M.P South, Karnataka-560048",Menu/530240.json
